url,name,type,main_location,description,price,feats,neighborhood,antiquity,built_area,privated_area,interiors,exteriors,common_zones,of_the_sector
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-na-3-habitaciones-2-banos-1-garajes/14593-M4439683,"Apartamento en Venta, Pozos Colorados",Inmueble,Santa Marta,"Tenemos para ti hermoso apartamento en venta en el sector de pozos colorados, zona de alta valorización, se encuentra ubicado del lado de la sierra, al otro lado de la carretera y a tan solo diez minutos de la playa, centro comercial Zazue, supermercado Carulla, a 15 minutos del aeropuerto Internacional, entre otros puntos de interés. Consta de sala comedor, cocina, zona de labores, tres habitaciones la habitación principal con baño interno, un baño auxiliar, balcón con hermosa vista al mar y la montaña. El apartamento cuenta con un parqueadero de uso exclusivo. Incluye 4 aires acondicionados y blackouts en las alcobas. Disfruta de la tranquilidad y seguridad de vivir en un club house, con lobby de acceso, parqueaderos propios y de visitantes, Áreas de BB-Q, Parques infantiles, Amplio salón social con teatrino, salón de gimnasio con terraza social, cuatro confortables jacuzzis, tres piscinas, una para niños, una para adultos y una semi olímpica. En la segunda etapa del",$350.000.000,"['Código inmueble\n14593-M4439683', 'Barrio común\nPozos Colorados', 'Precio\n$350.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n72.1 m²', 'Área privada\n63.85 m²', 'Valor administración\n$413.755', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '4\nEstrato']",Pozos Colorados,Entre 0 y 5 años,72.1 m²,63.85 m²,"Baño auxiliar , Aire acondicionado , Cocina integral , Jacuzzi , Vigilancia , Zona de lavandería , Piso 12 , ","Baño auxiliar ,  , Ascensor , Baños de servicio , Piscina , Vista panorámica , Conjunto cerrado , Portería , Terraza/Balcón balcón , ","Ascensor , Baños de servicio , Piscina , Vista panorámica , Cancha(s) de fútbol , Salón comunal , Zonas verdes , ","Cancha(s) de fútbol , Salón comunal , Zonas verdes , Cerca transporte público , "
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-santa-marta-el-yucal-2-habitaciones-1-banos-1-garajes/10557-M4477399,"Apartamento en Arriendo, PARQUES DE BOLIVAR",Inmueble,Santa Marta,"Ubicado dentro de Santa Marta, Magdalena, se presenta el apartamento ideal para alquilar. Esta unidad se encuentra en un área privada con un tamaño de 49,05 m2 y cuenta con 2 alcobas y 1 baño para brindar el espacio ideal para que puedas disfrutar de tu hogar. El interior de este lugar cuenta con una combinación de diferentes características, desde un balcón adosado, despensa, suelo de cerámica/mármol, hasta un hall de alcobas y vista panorámica. En cuanto al exterior del inmueble, se encuentra ubicado en una zona residencial privada que cuenta con área social, acceso pavimentado, garita de entrada, vigilancia, parqueadero de visitantes, cochera/garaje, viviendas bifamiliares o unifamiliares, portería/recepción, zonas deportivas, cancha de futbol, colegios/universidades y cerca de la zona urbana. De esta manera no tendrás que preocuparte por la falta de espacios de entretenimiento u otros servicios, sino gozar al máximo de tu nuevo hogar.",$800.000,"['Código inmueble\n10557-M4477399', 'Barrio común\nPARQUES DE BOLIVAR', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n0 m²', 'Área privada\n49.05 m²', 'Valor arriendo\n$800.000', 'Parqueaderos\n1', '2\nHabitaciones', '1\nBaños', '3\nEstrato']",PARQUES DE BOLIVAR,Entre 5 y 10 años,0 m²,49.05 m²,"Apto para niños , Hall de alcobas , Zona de lavandería , Piso 2 , Tipo de cocina lineal , Tipo de comedor sala comedor , Tipo acabado de piso baldosa , Tipo de piso en alcobas baldosa , Tipo de piso en comedor baldosa , Tipo de piso en estudio baldosa , Tipo de piso en sala baldosa , ","Apto para niños , Hall de alcobas , Zona de lavandería , Piso 2 , Acceso para discapacitados , Vista panorámica , Conjunto cerrado , Vigilancia 24hrs , ","Acceso para discapacitados , Vista panorámica , Conjunto cerrado ,  , Zonas verdes , ","Zonas verdes , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Sobre vía secundaria , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-riomar-4-habitaciones-5-banos-4-garajes/14593-M4876682,"Apartamento en Venta, Bellavista",Inmueble,Santa Marta,"Sumérgete en el lujo y la exclusividad del estilo de vida tropical en este impresionante penthouse moderno en el edificio Punta Betín. Con vistas panorámicas que abrazan la ciudad y el mar, este hogar ofrece un oasis de comodidad y frescura. Desde su piscina panorámica hasta sus amplios espacios diseñados para la vida familiar, cada detalle está meticulosamente diseñado para brindar confort y elegancia. Sus amplias ventanas de piso a techo inundan cada rincón con la cálida luz natural, creando un ambiente luminoso y acogedor en todo momento. Con cuatro habitaciones, cada una con su propio baño privado, y una habitación de servicio con baño, este penthouse ofrece un espacio generoso para toda la familia. Cuenta una amplia sala de estar, cuatro parqueadero y un depósito, asegurando espacio más que suficiente para todas tus necesidades. Además, cuenta con un gimnasio privado, perfecto para mantenerse en forma sin salir de casa. Disfruta de cenas memorables en el amplio b",$3.000.000.000,"['Código inmueble\n14593-M4876682', 'Barrio común\nBellavista', 'Precio\n$3.000.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n445 m²', 'Área privada\n419 m²', 'Valor administración\n$2.078.000', 'Parqueaderos\n4', '4\nHabitaciones', '5\nBaños', '6\nEstrato']",Bellavista,Entre 0 y 5 años,445 m²,419 m²,"Piso 23 , ",,,
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-provenza-3-habitaciones-2-banos-1-garajes/16401-M4613084,"Apartamento en Venta, Provenza",Inmueble,Bucaramanga,"Apartamento de 3 habitaciones con closet, principal con baño, baño auxiliar, sala comedor, cocina integral, balcon, parqueadero, zona social, salon social, jacuzis, gimanasio, bbq",$330.000.000,"['Código inmueble\n16401-M4613084', 'Barrio común\nProvenza', 'Precio\n$330.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n87.36 m²', 'Área privada\n81.88 m²', 'Valor administración\n$412.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '4\nEstrato']",Provenza,Entre 0 y 5 años,87.36 m²,81.88 m²,"Hall de alcobas , Instalación de gas natural , Calentador gas , Tipo de comedor sala comedor , Tipo de estufa gas , Tipo acabado de piso laminado , Tipo de piso en alcobas laminado , Tipo de piso en comedor laminado , Tipo de piso en estudio laminado , Tipo de piso en sala laminado , ","Hall de alcobas , Instalación de gas natural , Calentador gas ,  , Terraza/Balcón balcón , ",,
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-c-san-lorenzo-de-provenza-i-3-habitaciones-2-banos-1-garajes/12693-M4890460,"Apartamento en Venta, Provenza",Inmueble,Bucaramanga,Apartamento en Venta en Condominio Provenza Club Barrio Provenza Comuna Provenza Bucaramanga,$280.000.000,"['Código inmueble\n12693-M4890460', 'Barrio común\nProvenza', 'Precio\n$280.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n68 m²', 'Área privada\n68 m²', 'Valor administración\n$165.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '4\nEstrato']",Provenza,Entre 0 y 5 años,68 m²,68 m²,,,,
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-san-fernando-3-habitaciones-2-banos-1-garajes/16713-M4842379,"Apartamento en Venta, Barrio Olivos",Inmueble,Santa Marta,"Cómodo apartamento, sector residencial, iluminado, perfecto estado, a solo 10 minutos del centro histórico y de la bahía, balcón con hermosa vista. Estrato 3.,",$355.000.000,"['Código inmueble\n16713-M4842379', 'Barrio común\nBarrio Olivos', 'Precio\n$355.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n90 m²', 'Área privada\n90 m²', 'Valor administración\n$1', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '3\nEstrato']",Barrio Olivos,Entre 5 y 10 años,90 m²,90 m²,"Apto para niños , Citófonos , Estudio o biblioteca , Hall de alcobas , Zona de lavandería , Instalación de gas natural , Closets 3 , Piso 8 , Tipo de cocina abierta , Tipo de comedor sala comedor , Tipo de estufa gas , ","Apto para niños , Citófonos , Estudio o biblioteca ,  , Ascensor , Circuito cerrado de TV , Conjunto cerrado , Número de Ascensores 1 , ","Ascensor , Circuito cerrado de TV ,  , Salón comunal , Zona para niños , ","Salón comunal , Zona para niños , Cerca centros comerciales , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Sobre vía secundaria , "
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-cr-sierra-morena-2-habitaciones-1-banos/MC4878111,"Casa en Venta, Urbanizacion Las Acacias",Inmueble,Santa Marta,"Se vende hermosa casa en Urbanización las Acasias frente a Parques de Bolivar, Barrio muy seguro, vigilancia 24 hora . La casa consta de dos comodas habitaciones, sala - comedor con su cocina incluida, terraza amplia, un baño y un hermoso patio, tiene alberca y tanque elevado.",$155.000.000,"['Código inmueble\nMC4878111', 'Barrio común\nUrbanizacion Las Acacias', 'Precio\n$155.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n72 m²', 'Área privada\n72 m²', '2\nHabitaciones', '1\nBaños', '2\nEstrato']",Urbanizacion Las Acacias,Entre 5 y 10 años,72 m²,72 m²,"Piso en baldosa , Vigilancia , Zona de lavandería , Piso 1 , Patio , ","Piso en baldosa , Vigilancia , Zona de lavandería , Piso 1 , Parqueadero visitantes , ",,"Parqueadero visitantes , Cerca colegios / universidades , Cerca supermercados , Cerca transporte público , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-bellavista-5-habitaciones-5-banos-2-garajes/16206-M4502109,"Casa en Venta, El Prado",Inmueble,Santa Marta,"Espectacular casa para ESTRENAR en conjunto privado, cuenta con termoacustica Aislan del frío, del calor, del ruido dentro del hogar , sistemas electríco automatizado con domotica, tanque subterraneo de 600 Mts3, tanque elevado de 200 Mts3, tubería de agua fría y caliente, punto de Jacuzzi, Deposito, Puerta electríca, citofono, 2 jardines, 2 Depositos Internos, excelente ubicación cerca al centro histórico y al mar, muy cerca a centros comerciales y zona de restaurantes.",$770.000.000,"['Código inmueble\n16206-M4502109', 'Barrio común\nEl Prado', 'Precio\n$770.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n266.7 m²', 'Área privada\n266.7 m²', 'Parqueaderos\n2', '5\nHabitaciones', '5\nBaños', '6\nEstrato']",El Prado,Entre 0 y 5 años,266.7 m²,266.7 m²,"Baño auxiliar , Citófonos , Cocina integral , Estudio o biblioteca , Piso 3 , Deposito 1 , Tipo acabado de piso cerámica , ","Baño auxiliar , Citófonos , Cocina integral , Estudio o biblioteca , Area lote 266.7 m² , Baños de servicio , Vista panorámica , Conjunto cerrado , Terraza/Balcón balcón , ","Area lote 266.7 m² , Baños de servicio , Vista panorámica , Conjunto cerrado , Salón comunal , Zona de BBQ , ","Salón comunal , Zona de BBQ , Cerca colegios / universidades , Cerca transporte público , Sobre vía principal , Zona residencial , "
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-santa-marta-cr-guanenete-2-habitaciones-2-banos-1-garajes/14314-M4790978,"Apartamento en Arriendo, Bello Horizonte Aeropuerto",Inmueble,Santa Marta,"Se arrienda apartamento amoblado en Bello Horizonte, Santa Marta. NOTA - El canon incluye el valor de la administración. - No incluye servicios públicos domiciliarios. - Renta de mínimo 6 meses. - No se arrienda por días. - No se permite subarriendo para rentar por días. Para confirmar cualquier dato de la publicación, realizar preguntas adicionales o agendar cita para conocer la propiedad, comunícate por WhatsApp a los sgts números +57 300 752 2819 +57 301 326 2048 +57 300 784 7059",$2.300.000,"['Código inmueble\n14314-M4790978', 'Barrio común\nBello Horizonte Aeropuerto', 'Antigüedad\nMás de 20 años', 'Área construida\n90 m²', 'Área privada\n90 m²', 'Valor arriendo\n$2.300.000', 'Parqueaderos\n1', '2\nHabitaciones', '2\nBaños', '6\nEstrato']",Bello Horizonte Aeropuerto,Más de 20 años,90 m²,90 m²,"Baño auxiliar , Aire acondicionado , Citófonos , Cocina integral , Equipado / amoblado , Vigilancia , Piso 3 , Deposito 1 , ","Baño auxiliar , Aire acondicionado , Citófonos ,  , Ascensor , Baños de servicio , Piscina , ","Ascensor , Baños de servicio , Piscina , Salón comunal , Zona para niños , Zonas verdes , ",
https://www.metrocuadrado.com/proyecto/reserva-del-mar-bello-horizonte-2/1572-C0058-04,Proyecto RESERVA DEL MAR BELLO HORIZONTE 2,Proyecto,Santa Marta,"Proyecto ubicado en la zona más exclusiva y hotelera de Santa Marta, a tan solo un paso de la playa, en donde podrás disfrutar de maravillosos atardeceres frente al mar Caribe. Este es un lugar privilegiado para vivir, invertir y descansar, estratégicamente ubicado cerca a zonas comerciales, turísticas, restaurantes y a solo 10 minutos del aeropuerto.",$1.229.999.000,"['3\nHabitaciones', '2\nBaños', '6\nEstrato']",BELLO HORIZONTE,Nuevo,86.5 m²,77 m²,"Sauna / turco , ","Sauna / turco , "," , Ascensor , Parqueadero visitantes , Piscina , Conjunto cerrado , Salón comunal , Zona de BBQ , Zona para niños , ","Ascensor , Parqueadero visitantes , Piscina ,  , Salón comunal , Zona de BBQ , Zona para niños , Cerca centros comerciales , Cerca colegios / universidades , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-centro-3-habitaciones-2-banos-1-garajes/10151-M4508617,"Apartamento en Venta, Centro",Inmueble,Bucaramanga,"815-3570 D.C COLOMBIA S.A.S Vende hermoso apartamento en zona centro de Bucaramanga, cuenta con 3 habitaciones, 2 baños, sala comedor, cocina semi integral, patio de ropas, parqueadero asignado. El edificio cuenta con gimnasio, sauna, salon social, parque de niños y porteria 24hrs.",$240.000.000,"['Código inmueble\n10151-M4508617', 'Barrio común\nCentro', 'Precio\n$240.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n66.8 m²', 'Área privada\n66.8 m²', 'Valor administración\n$249.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '4\nEstrato']",Centro,Entre 5 y 10 años,66.8 m²,66.8 m²,"Calentador no tiene , Tipo de comedor comedor independiente , ","Calentador no tiene ,  , Ascensor , ","Ascensor , Salón comunal , ",
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-llano-3-habitaciones-4-banos-2-garajes/12693-M4579404,"Apartamento en Venta, Cabecera Del Llano",Inmueble,Bucaramanga,Apartamento en Venta en Edificio Bakary Barrio Cabecera del Llano Comuna Cabecera del Llano Bucaramanga,$680.000.000,"['Código inmueble\n12693-M4579404', 'Barrio común\nCabecera Del Llano', 'Precio\n$680.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n166 m²', 'Área privada\n166 m²', 'Valor administración\n$710.000', 'Parqueaderos\n2', '3\nHabitaciones', '4\nBaños', '6\nEstrato']",Cabecera Del Llano,Más de 20 años,166 m²,166 m²,"Piso 12 , ",,,
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-villas-del-libertador-3-habitaciones-3-banos-1-garajes/14593-M4452554,"Casa en Venta, Avenida Libertador",Inmueble,Santa Marta,"Casa disponible en venta Conjunto Cerrado Caribe Inn, ubicado en lugar central, sobre la avenida libertador, a pocos minutos del centro comercial Buenavista. Cuenta con espacios amplios gracias a su ubicación esquinera; consta de sala, comedor, cocina, estudio, baño social, habitación principal con baño interno y salida al balcón, dos habitaciones auxiliares, baño auxiliar, zona de labores, patio y baño social. Este Conjunto Cerrado que cuenta con parque infantil, salón comunal y vigilancia las 24 horas del día.5616018",$325.000.000,"['Código inmueble\n14593-M4452554', 'Barrio común\nAvenida Libertador', 'Precio\n$325.000.000', 'Antigüedad\nEntre 10 y 20 años', 'Área construida\n118 m²', 'Área privada\n116 m²', 'Valor administración\n$200.000', 'Parqueaderos\n1', '3\nHabitaciones', '3\nBaños', '5\nEstrato']",Avenida Libertador,Entre 10 y 20 años,118 m²,116 m²,"Baño auxiliar , Cocina integral , Hall de alcobas , Vigilancia , Zona de lavandería , Piso 2 , Tipo acabado de piso cerámica , ","Baño auxiliar , Cocina integral , Hall de alcobas ,  , Area lote 120 m² , Baños de servicio , Portería , Terraza/Balcón balcón , ","Area lote 120 m² , Baños de servicio , Portería , Terraza/Balcón balcón , Zona para niños , Zonas verdes , ","Zona para niños , Zonas verdes , Cerca colegios / universidades , Cerca transporte público , Sobre vía principal , "
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-bavaria-2-habitaciones-3-banos-2-garajes/14593-M3566688,"Casa en Venta, Bavaria",Inmueble,Santa Marta,"Todo lo que estás buscando con la mejor ubicación. Casa en venta ubicada en conjunto cerrado en sector residencial a pocos metros de avenida principal y centro comercial Ocean Mall entre otros. La casa cuenta con sala, comedor, cocina, dos alcobas con baño, balcón, garaje y deposito.2016058",$300.000.000,"['Código inmueble\n14593-M3566688', 'Barrio común\nBavaria', 'Precio\n$300.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n150 m²', 'Área privada\n145 m²', 'Valor administración\n$304.500', 'Parqueaderos\n2', '2\nHabitaciones', '3\nBaños', '6\nEstrato']",Bavaria,Más de 20 años,150 m²,145 m²,,"Area lote 150 m² , ",,
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-vista-hermosa-3-habitaciones-4-banos-2-garajes/874-M4047368,"Apartamento en Venta, Pozos Colorados",Inmueble,Santa Marta,"Vendo exclusivo penthouse con piscina privada en condominio lo de primera línea de playa en Santa Marta. Em apartamento está completamente dorado cl. Muebles de interior y exterior, tiene 3 habitaciones, 3 baños completos, baño social, cocina, zona de lavandería, cuarto y baño de servicio, 2 parqueaderos y un depósito. El condominio es el más completo de la ciudad pues tiene salida a la playa, spa, baño turco, jacuzzis, 3 piscinas, restaurante, bar, heladería, mini mercado, salón de jóvenes, guardería, bbq, salón comunal, teatrino, gimnasio y mucho espacio con ssoleadoras y sombrillas de playa.",$3.800.000.000,"['Código inmueble\n874-M4047368', 'Barrio común\nPozos Colorados', 'Precio\n$3.800.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n396 m²', 'Área privada\n396 m²', 'Valor administración\n$1.200.000', 'Parqueaderos\n2', '3\nHabitaciones', '4\nBaños', '6\nEstrato']",Pozos Colorados,Entre 5 y 10 años,396 m²,396 m²,"Baño auxiliar , Aire acondicionado , Calefacción , Citófonos , Cocina tipo americano , Comedor auxiliar , Cuarto de servicio , Jacuzzi , Equipado / amoblado , Vigilancia , Zona de lavandería , Piso 8 , Deposito 1 , Tipo acabado de piso cerámica , ","Baño auxiliar , Aire acondicionado , Calefacción ,  , Ascensor , Baños de servicio , Circuito cerrado de TV , Parqueadero visitantes , Piscina , Con terraza , Vista panorámica , Conjunto cerrado , Portería , Terraza/Balcón balcón , ","Ascensor , Baños de servicio ,  , Gimnasio , Salón comunal , Zona de BBQ , Zona para niños , Zonas verdes , ","Gimnasio ,  , Cerca parques , Zona residencial , "
